,timestamp,x,y,z,yaw,roll,pitch,latency,student,session,success
0,1660090399.912,1552,-1507,3350,0.229,-1.433,1.094,93.4,blue,226,TRUE
1,1660090400.007,1093,-933,750,1.612,-1.193,1.185,90.3,red,226,TRUE
2,1660090400.106,3780,-2523,882,4.573,-0.984,-0.455,96.8,yellow,226,TRUE
3,1660090402.631,1492,-1226,3350,6.019,-1.276,0.672,97.1,blue,226,TRUE
4,1660090402.729,1146,-627,750,0.818,-1.108,1.326,89.4,red,226,TRUE
5,1660090405.303,1553,-758,3350,5.835,-1.311,0.434,83.0,blue,226,TRUE
6,1660090405.39,1312,-247,750,6.231,-1.206,1.492,87.9,red,226,TRUE
7,1660090405.844,1614,-305,3350,5.009,-1.342,0.544,87.4,blue,226,TRUE
8,1660090405.932,1429,59,750,5.824,-1.293,1.837,89.5,red,226,TRUE
9,1660090406.025,3741,-2498,882,4.516,-1.016,-0.589,87.4,yellow,226,TRUE
10,1660090406.295,1668,133,3350,4.505,-1.384,0.657,89.7,blue,226,TRUE
11,1660090406.387,1531,340,750,5.86,-1.257,1.643,88.0,red,226,TRUE
12,1660090406.476,3711,-2488,882,4.549,-0.966,-0.514,89.9,yellow,226,TRUE
13,1660090406.793,1735,616,3350,4.459,-1.346,0.496,89.7,blue,226,TRUE
14,1660090406.885,1653,662,750,5.57,-1.23,1.273,88.1,red,226,TRUE
15,1660090406.975,3711,-2488,882,4.573,-0.894,-0.379,74.6,yellow,226,TRUE
16,1660090408.343,1853,1044,3350,4.661,-1.266,0.325,91.2,blue,226,TRUE
17,1660090408.438,1717,946,750,5.445,-1.239,1.236,87.1,red,226,TRUE
18,1660090408.535,3714,-2500,882,4.483,-1.022,-0.634,81.1,yellow,226,TRUE
19,1660090408.847,1920,1408,3350,4.575,-1.254,0.299,88.5,blue,226,TRUE
20,1660090408.936,1857,1236,750,5.49,-1.15,1.104,89.6,red,226,TRUE
21,1660090409.027,3697,-2491,882,4.502,-0.987,-0.559,90.1,yellow,226,TRUE
22,1660090409.329,1970,1765,3350,4.581,-1.326,0.652,88.5,blue,226,TRUE
23,1660090409.42,1933,1563,750,5.621,-1.088,1.144,88.1,red,226,TRUE
24,1660090409.509,3701,-2502,882,4.527,-0.942,-0.454,90.1,yellow,226,TRUE
25,1660090410.867,2070,2082,3350,4.674,-1.35,0.556,91.1,blue,226,TRUE
26,1660090410.962,2005,1916,750,5.185,-1.161,0.985,87.3,red,226,TRUE
27,1660090411.056,3703,-2504,882,4.543,-1.013,-0.482,84.2,yellow,226,TRUE
28,1660090411.384,2199,2329,3350,4.675,-1.349,0.543,87.8,blue,226,TRUE
29,1660090411.473,2111,2176,750,5.229,-1.162,0.983,92.8,red,226,TRUE
30,1660090411.579,3712,-2496,882,4.548,-0.963,-0.451,92.5,yellow,226,TRUE
31,1660090411.855,2357,2567,3350,4.682,-1.356,0.552,90.5,blue,226,TRUE
32,1660090411.947,2183,2347,750,5.248,-1.157,0.997,88.5,red,226,TRUE
33,1660090412.035,3691,-2485,882,4.542,-0.962,-0.43,90.0,yellow,226,TRUE
34,1660090413.287,2500,2807,3350,4.742,-1.364,0.575,90.7,blue,226,TRUE
35,1660090413.382,2247,2444,750,5.353,-1.155,1.066,87.1,red,226,TRUE
36,1660090415.936,2581,2998,3350,5.052,-1.38,0.724,83.0,blue,226,TRUE
37,1660090416.021,2351,2492,750,5.192,-1.142,0.9,90.0,red,226,TRUE
38,1660090416.12,3717,-2499,882,4.563,-0.932,-0.386,96.3,yellow,226,TRUE
39,1660090416.219,3153,-2783,2526,4.83,-0.69,0.122,90.0,green,226,TRUE
40,1660090417.562,2577,2994,3350,4.976,-1.39,0.782,91.4,blue,226,TRUE
41,1660090417.654,2318,2447,750,5.21,-1.167,0.911,90.4,red,226,TRUE
42,1660090417.751,3726,-2513,882,4.557,-0.96,-0.437,83.8,yellow,226,TRUE
43,1660090417.837,3089,-2795,2526,4.829,-0.673,0.121,120.4,green,226,TRUE
44,1660090418.11,2575,3009,3350,4.984,-1.394,0.804,89.0,blue,226,TRUE
45,1660090418.2,2324,2472,750,5.212,-1.165,0.912,89.7,red,226,TRUE
46,1660090418.29,3757,-2537,882,4.512,-0.959,-0.463,91.2,yellow,226,TRUE
47,1660090419.698,2584,3023,3350,5.004,-1.393,0.788,86.3,blue,226,TRUE
48,1660090419.785,2338,2503,750,5.229,-1.145,0.953,88.8,red,226,TRUE
49,1660090419.877,3779,-2538,882,4.55,-0.969,-0.464,86.8,yellow,226,TRUE
50,1660090421.303,2572,3034,3350,4.741,-1.352,0.615,84.0,blue,226,TRUE
51,1660090421.39,2332,2484,750,5.208,-1.138,0.897,88.0,red,226,TRUE
52,1660090421.479,3768,-2535,882,4.569,-0.961,-0.424,88.8,yellow,226,TRUE
53,1660090422.946,2562,3026,3350,4.752,-1.361,0.646,96.3,blue,226,TRUE
54,1660090423.045,2328,2479,750,5.286,-1.149,1.019,87.8,red,226,TRUE
55,1660090423.134,3779,-2528,882,4.565,-0.969,-0.432,90.5,yellow,226,TRUE
56,1660090423.467,2563,3046,3350,4.752,-1.364,0.654,89.1,blue,226,TRUE
57,1660090423.569,2323,2502,750,5.3,-1.167,0.892,92.6,red,226,TRUE
58,1660090423.67,3775,-2522,882,4.565,-0.968,-0.431,94.6,yellow,226,TRUE
59,1660090424.928,2565,3038,3350,5.231,-1.357,0.764,90.7,blue,226,TRUE
60,1660090425.019,2318,2516,750,5.679,-1.182,0.896,90.0,red,226,TRUE
61,1660090425.115,3781,-2511,882,4.562,-0.963,-0.435,83.0,yellow,226,TRUE
62,1660090426.512,2575,3016,3350,4.957,-1.358,0.687,90.8,blue,226,TRUE
63,1660090426.604,2298,2499,750,5.102,-1.298,0.774,88.6,red,226,TRUE
64,1660090426.699,3791,-2514,882,4.595,-1.11,-0.257,84.9,yellow,226,TRUE
65,1660090428.037,2592,3002,3350,4.767,-1.366,0.666,91.2,blue,226,TRUE
66,1660090428.129,2285,2509,750,5.077,-1.298,0.759,90.3,red,226,TRUE
67,1660090428.551,2588,3010,3350,4.695,-1.38,0.714,91.7,blue,226,TRUE
68,1660090428.656,2277,2521,750,5.078,-1.298,0.737,93.4,red,226,TRUE
69,1660090428.75,3813,-2521,882,4.55,-0.966,-0.393,90.8,yellow,226,TRUE
70,1660090428.945,2607,3009,3350,4.647,-1.379,0.718,91.5,blue,226,TRUE
71,1660090429.038,2267,2552,750,5.072,-1.306,0.744,88.4,red,226,TRUE
72,1660090429.126,3783,-2522,882,4.533,-0.958,-0.551,88.7,yellow,226,TRUE
73,1660090429.311,2625,3018,3350,4.645,-1.365,0.687,87.8,blue,226,TRUE
74,1660090429.411,2259,2584,750,5.084,-1.299,0.773,92.5,red,226,TRUE
75,1660090429.516,3780,-2508,882,4.543,-0.986,-0.494,91.2,yellow,226,TRUE
76,1660090429.729,2616,3030,3350,4.659,-1.34,0.612,90.0,blue,226,TRUE
77,1660090429.822,2239,2591,750,5.071,-1.301,0.74,87.1,red,226,TRUE
78,1660090429.91,3772,-2501,882,4.553,-0.98,-0.453,91.9,yellow,226,TRUE
79,1660090431.351,2616,3038,3350,4.526,-1.385,1.086,95.9,blue,226,TRUE
80,1660090431.449,2222,2592,750,5.067,-1.283,0.664,89.4,red,226,TRUE
81,1660090431.552,3769,-2500,882,4.576,-0.948,-0.405,93.0,yellow,226,TRUE
82,1660090433.116,2204,2598,750,5.07,-1.306,0.73,90.1,red,226,TRUE
83,1660090433.207,3769,-2503,882,4.568,-0.952,-0.373,89.3,yellow,226,TRUE
84,1660090434.628,2606,3023,3350,4.516,-1.388,0.788,97.6,blue,226,TRUE
85,1660090434.728,2193,2615,750,5.057,-1.313,0.723,88.2,red,226,TRUE
86,1660090434.817,3769,-2500,882,4.572,-0.957,-0.397,89.1,yellow,226,TRUE
87,1660090435.147,2617,3044,3350,4.388,-1.384,0.728,90.6,blue,226,TRUE
88,1660090435.24,2165,2636,750,5.036,-1.311,0.695,88.6,red,226,TRUE
89,1660090435.331,3779,-2501,882,4.569,-0.959,-0.392,88.3,yellow,226,TRUE
90,1660090435.613,2619,3052,3350,4.373,-1.386,0.752,92.1,blue,226,TRUE
91,1660090435.706,2114,2588,750,5.034,-1.314,0.709,89.1,red,226,TRUE
92,1660090435.795,3775,-2498,882,4.568,-0.959,-0.393,90.8,yellow,226,TRUE
93,1660090436.08,2630,3064,3350,4.407,-1.37,0.724,93.2,blue,226,TRUE
94,1660090436.173,2098,2557,750,5.041,-1.316,0.729,88.4,red,226,TRUE
95,1660090436.262,3772,-2499,882,4.569,-0.958,-0.389,90.2,yellow,226,TRUE
96,1660090437.558,2659,3095,3350,4.492,-1.405,0.9,91.4,blue,226,TRUE
97,1660090437.65,2125,2606,750,6.184,-1.082,1.144,87.2,red,226,TRUE
98,1660090437.744,3766,-2487,882,4.568,-0.958,-0.389,85.5,yellow,226,TRUE
99,1660090438.069,2682,3119,3350,4.835,-1.428,0.581,92.6,blue,226,TRUE
100,1660090438.163,2159,2632,750,6.046,-1.205,0.917,88.9,red,226,TRUE
101,1660090438.253,3764,-2492,882,4.567,-0.963,-0.393,88.3,yellow,226,TRUE
102,1660090438.521,2729,3168,3350,5.119,-1.433,0.266,93.2,blue,226,TRUE
103,1660090438.627,2191,2641,750,5.9,-1.236,0.813,92.2,red,226,TRUE
104,1660090438.72,3770,-2483,882,4.567,-0.964,-0.394,89.6,yellow,226,TRUE
105,1660090439.005,2755,3244,3350,4.943,-1.439,0.071,93.7,blue,226,TRUE
106,1660090439.112,2230,2645,750,5.821,-1.239,0.89,92.7,red,226,TRUE
107,1660090439.206,3790,-2475,882,4.567,-0.963,-0.393,89.1,yellow,226,TRUE
108,1660090439.552,2791,3335,3350,4.955,-1.436,0.249,92.1,blue,226,TRUE
109,1660090439.658,2257,2647,750,5.411,-1.347,1.045,91.8,red,226,TRUE
110,1660090439.751,3792,-2476,882,4.567,-0.958,-0.389,91.1,yellow,226,TRUE
111,1660090440.038,2812,3363,3350,4.412,-1.355,0.232,92.9,blue,226,TRUE
112,1660090440.132,2304,2674,750,5.39,-1.349,1.139,87.4,red,226,TRUE
113,1660090440.22,3800,-2481,882,4.567,-0.957,-0.388,92.6,yellow,226,TRUE
114,1660090440.521,2818,3377,3350,4.218,-1.359,0.642,93.3,blue,226,TRUE
115,1660090440.627,2323,2705,750,5.196,-1.317,1.019,91.7,red,226,TRUE
116,1660090440.719,3803,-2481,882,4.567,-0.957,-0.388,91.0,yellow,226,TRUE
117,1660090442.126,2831,3427,3350,4.299,-1.357,0.964,89.3,blue,226,TRUE
118,1660090442.216,2341,2766,750,5.887,-1.148,0.998,90.6,red,226,TRUE
119,1660090442.314,3804,-2479,882,4.554,-0.957,-0.407,83.4,yellow,226,TRUE
120,1660090443.725,2842,3530,3350,5.301,-1.352,0.947,90.1,blue,226,TRUE
121,1660090443.816,2404,2807,750,5.824,-1.276,1.028,90.4,red,226,TRUE
122,1660090443.916,3807,-2482,882,4.552,-0.958,-0.404,95.5,yellow,226,TRUE
123,1660090445.337,2777,3722,3350,5.13,-1.344,0.752,92.1,blue,226,TRUE
124,1660090445.432,2489,2992,750,5.728,-1.14,0.852,89.2,red,226,TRUE
125,1660090445.532,3803,-2479,882,4.552,-0.956,-0.401,92.8,yellow,226,TRUE
126,1660090445.839,2749,3930,3350,5.274,-1.266,1.029,89.9,blue,226,TRUE
127,1660090445.929,2561,3250,750,5.731,-1.094,0.813,89.0,red,226,TRUE
128,1660090446.019,3800,-2483,882,4.552,-0.954,-0.4,91.9,yellow,226,TRUE
129,1660090446.232,2708,4258,3350,5.406,-1.346,0.741,91.7,blue,226,TRUE
130,1660090446.33,2620,3537,750,5.656,-1.154,0.986,86.6,red,226,TRUE
131,1660090446.417,3799,-2481,882,4.552,-0.953,-0.399,88.8,yellow,226,TRUE
132,1660090446.654,2646,4553,3350,5.657,-1.349,0.596,91.9,blue,226,TRUE
133,1660090446.746,2650,3769,750,5.568,-1.173,0.773,91.8,red,226,TRUE
134,1660090446.839,3803,-2479,882,4.552,-0.953,-0.399,89.3,yellow,226,TRUE
135,1660090447.168,2589,4879,3350,5.697,-1.292,0.867,94.5,blue,226,TRUE
136,1660090447.262,2677,3998,750,5.864,-1.144,0.798,88.3,red,226,TRUE
137,1660090447.352,3798,-2478,882,4.552,-0.952,-0.399,91.3,yellow,226,TRUE
138,1660090447.576,2532,5172,3350,5.577,-1.38,0.86,93.1,blue,226,TRUE
139,1660090447.683,2710,4317,750,5.908,-1.169,1.14,93.0,red,226,TRUE
140,1660090447.777,3813,-2485,882,4.549,-0.952,-0.4,88.6,yellow,226,TRUE
141,1660090447.97,2478,5416,3350,5.643,-1.364,0.639,77.7,blue,226,TRUE
142,1660090448.061,2718,4596,750,5.664,-1.172,1.053,92.3,red,226,TRUE
143,1660090448.167,3825,-2491,882,4.544,-0.949,-0.411,91.5,yellow,226,TRUE
144,1660090448.47,2406,5680,3350,5.529,-1.373,0.542,91.5,blue,226,TRUE
145,1660090448.574,2742,4911,750,5.381,-1.272,0.945,92.4,red,226,TRUE
146,1660090448.681,3832,-2493,882,4.548,-0.964,-0.405,92.2,yellow,226,TRUE
147,1660090448.866,2359,5942,3350,5.402,-1.453,0.079,85.9,blue,226,TRUE
148,1660090448.965,2757,5258,750,5.259,-1.248,0.876,91.9,red,226,TRUE
149,1660090449.07,3831,-2491,882,4.548,-0.958,-0.401,93.2,yellow,226,TRUE
150,1660090449.286,2306,6223,3350,5.36,-1.501,0.058,85.7,blue,226,TRUE
151,1660090449.375,2781,5580,750,4.975,-1.086,0.997,87.3,red,226,TRUE
152,1660090449.463,3837,-2492,882,4.548,-0.958,-0.4,89.5,yellow,226,TRUE
153,1660090449.792,2260,6508,3350,5.765,-1.502,0.058,92.5,blue,226,TRUE
154,1660090449.886,2820,5933,750,4.062,-1.122,1.016,89.5,red,226,TRUE
155,1660090449.977,3853,-2495,882,4.554,-0.951,-0.388,89.2,yellow,226,TRUE
156,1660090450.19,2207,6727,3350,5.994,-1.497,0.062,87.4,blue,226,TRUE
157,1660090450.283,2801,6276,750,3.553,-1.262,1.102,84.6,red,226,TRUE
158,1660090450.368,3864,-2498,882,4.553,-0.948,-0.386,90.0,yellow,226,TRUE
159,1660090450.605,2244,6828,3350,6.247,-1.433,1.134,92.2,blue,226,TRUE
160,1660090450.698,2795,6515,750,3.341,-1.288,1.17,91.0,red,226,TRUE
161,1660090450.79,3863,-2514,882,4.552,-0.951,-0.387,90.1,yellow,226,TRUE
162,1660090451.121,2254,6976,3350,6.273,-1.352,0.921,91.8,blue,226,TRUE
163,1660090451.214,2805,6724,750,3.454,-1.136,1.11,90.8,red,226,TRUE
164,1660090451.305,3891,-2522,882,4.55,-0.958,-0.393,88.6,yellow,226,TRUE
165,1660090451.513,2249,6996,3350,6.221,-1.252,0.695,77.4,blue,226,TRUE
166,1660090451.604,2806,6904,750,3.268,-1.116,1.136,91.8,red,226,TRUE
167,1660090451.695,3914,-2527,882,4.55,-0.956,-0.395,91.2,yellow,226,TRUE
168,1660090451.89,2255,7001,3350,6.098,-1.236,0.647,77.7,blue,226,TRUE
169,1660090451.981,2795,7079,750,3.222,-1.097,1.102,91.2,red,226,TRUE
170,1660090452.085,3929,-2534,882,4.55,-0.95,-0.392,92.1,yellow,226,TRUE
171,1660090452.464,2781,7250,750,3.146,-1.093,1.126,91.1,red,226,TRUE
172,1660090452.568,3947,-2538,882,4.55,-0.949,-0.388,93.6,yellow,226,TRUE
173,1660090452.892,2279,7079,3350,6.116,-1.242,0.686,86.6,blue,226,TRUE
174,1660090452.982,2750,7350,750,3.098,-1.056,1.105,87.8,red,226,TRUE
175,1660090453.071,3908,-2523,882,4.538,-0.938,-0.403,88.8,yellow,226,TRUE
176,1660090453.372,2280,7102,3350,6.172,-1.246,0.698,90.4,blue,226,TRUE
177,1660090453.466,2738,7472,750,3.025,-1.05,1.097,87.8,red,226,TRUE
178,1660090453.555,3891,-2521,882,4.536,-0.903,-0.369,89.3,yellow,226,TRUE
179,1660090453.901,2277,7060,3350,6.173,-1.253,0.69,89.7,blue,226,TRUE
180,1660090453.992,2720,7551,750,2.957,-1.041,1.093,89.7,red,226,TRUE
181,1660090454.095,3883,-2531,882,4.544,-0.927,-0.349,78.0,yellow,226,TRUE
182,1660090454.372,2279,7067,3350,6.145,-1.249,0.68,87.8,blue,226,TRUE
183,1660090454.463,2710,7596,750,2.928,-1.033,1.072,85.5,red,226,TRUE
184,1660090454.55,3892,-2548,882,4.494,-0.966,-0.398,90.2,yellow,226,TRUE
185,1660090454.853,2281,7059,3350,6.161,-1.222,0.66,89.8,blue,226,TRUE
186,1660090454.946,2710,7689,750,2.906,-1.032,1.073,87.1,red,226,TRUE
187,1660090455.034,3893,-2562,882,4.544,-1.01,-0.428,89.8,yellow,226,TRUE
188,1660090455.383,2283,7095,3350,6.154,-1.22,0.664,86.4,blue,226,TRUE
189,1660090455.472,2703,7691,750,2.887,-1.026,1.045,89.1,red,226,TRUE
190,1660090455.561,3870,-2555,882,4.52,-1.02,-0.424,90.5,yellow,226,TRUE
191,1660090455.863,2310,7027,3350,6.137,-1.222,0.669,75.9,blue,226,TRUE
192,1660090455.942,2699,7704,750,2.878,-1.021,1.033,87.2,red,226,TRUE
193,1660090456.03,3856,-2554,882,4.527,-0.996,-0.419,89.4,yellow,226,TRUE
194,1660090456.33,2339,7051,3350,6.15,-1.222,0.669,90.0,blue,226,TRUE
195,1660090456.426,2686,7697,750,2.877,-1.016,1.035,84.2,red,226,TRUE
196,1660090456.512,3850,-2538,882,4.532,-0.999,-0.439,89.8,yellow,226,TRUE
197,1660090456.873,2352,6955,3350,6.121,-1.299,0.737,74.8,blue,226,TRUE
198,1660090456.95,2679,7695,750,2.877,-1.01,1.033,88.6,red,226,TRUE
199,1660090457.04,3825,-2527,882,4.553,-0.993,-0.433,89.4,yellow,226,TRUE
200,1660090457.341,2397,6914,3350,6.136,-1.282,0.664,89.5,blue,226,TRUE
201,1660090457.436,2680,7669,750,2.86,-1.017,1.024,85.1,red,226,TRUE
202,1660090457.523,3792,-2521,882,4.564,-1.0,-0.439,89.5,yellow,226,TRUE
203,1660090457.823,2377,6821,3350,6.102,-1.364,0.985,75.3,blue,226,TRUE
