,timestamp,x,y,z,yaw,roll,pitch,latency,student,session,success
0,1661987515.268,2446.7200921393323,3106.80898244998,1000,4.991,-1.364,-0.448,126.3,red,279,TRUE
1,1661987515.378,4510.654691581867,-168.27360741413565,1000,4.297,-1.149,-0.662,123.2,yellow,279,TRUE
2,1661987517.644,2715.022035154514,3573.0346152217558,1000,4.059,-1.094,-0.413,120.5,blue,279,TRUE
3,1661987517.744,2454.596615946997,3072.5544345797894,1000,4.994,-1.366,-0.454,127.3,red,279,TRUE
4,1661987520.143,2429.3507178421914,3152.2540956771204,1000,4.972,-1.377,-0.487,118.3,red,279,TRUE
5,1661987520.237,4300.46350362622,-1705.994775979813,1000,4.282,-1.229,-1.713,157.8,yellow,279,TRUE
6,1661987520.511,2656.768064453722,3512.7920837645975,1000,4.135,-1.148,-0.559,110.2,blue,279,TRUE
7,1661987520.607,2456.941179945772,3228.5927750129977,1000,4.984,-1.378,-0.475,106.6,red,279,TRUE
8,1661987520.701,3798.7543190630727,-2062.5358835806987,1000,4.29,-1.234,-1.524,90.3,yellow,279,TRUE
9,1661987520.923,2643.0528862546266,3471.4984832159353,1000,4.127,-1.137,-0.547,107.0,blue,279,TRUE
10,1661987521.018,2458.0923468937417,3218.61865438365,1000,4.98,-1.377,-0.478,103.7,red,279,TRUE
11,1661987521.109,3779.528192446218,-2048.37887939464,1000,4.294,-1.233,-1.441,95.2,yellow,279,TRUE
12,1661987521.315,2635.4850545027557,3452.711130428943,1000,4.133,-1.119,-0.519,123.1,blue,279,TRUE
13,1661987521.421,2483.4651462969564,3227.32811076344,1000,4.981,-1.367,-0.461,108.0,red,279,TRUE
14,1661987521.517,3791.181702977152,-2026.820785756997,1000,4.299,-1.223,-1.326,91.2,yellow,279,TRUE
15,1661987521.771,2635.937078297718,3401.9677037619927,1000,4.13,-1.112,-0.517,122.3,blue,279,TRUE
16,1661987521.876,2445.3838998875676,3281.575991465652,1000,4.984,-1.36,-0.425,122.6,red,279,TRUE
17,1661987521.982,3281.6044328013922,-2382.929109488338,1000,4.289,-1.212,-1.269,154.6,yellow,279,TRUE
18,1661987522.239,2626.6132019813635,3398.163370283373,1000,4.13,-1.127,-0.529,123.6,blue,279,TRUE
19,1661987522.345,2412.490393222551,3299.0847297626115,1000,4.985,-1.35,-0.411,124.4,red,279,TRUE
20,1661987522.452,3332.2069780726747,-2345.4887299022575,1000,4.306,-1.185,-1.281,94.5,yellow,279,TRUE
21,1661987522.646,2612.327311669212,3411.8166526546665,1000,4.135,-1.149,-0.544,125.6,blue,279,TRUE
22,1661987522.753,2418.440114356672,3304.772487594501,1000,4.979,-1.349,-0.412,124.2,red,279,TRUE
23,1661987522.86,3352.1995194308006,-2348.3191735055184,1000,4.214,-1.149,-1.038,123.1,yellow,279,TRUE
24,1661987523.149,2643.311281332524,3409.1094251215013,1000,4.136,-1.143,-0.531,119.9,blue,279,TRUE
25,1661987523.245,2420.1096735497936,3302.348161475354,1000,4.962,-1.368,-0.451,128.1,red,279,TRUE
26,1661987524.541,2653.26691196134,3461.857145846532,1000,4.114,-1.104,-0.491,103.0,blue,279,TRUE
27,1661987524.63,2482.2139959578303,3289.052848502597,1000,5.834,-1.498,0.04,103.4,red,279,TRUE
28,1661987524.723,3823.9089891025396,-1990.3178964939882,1000,4.32,-1.192,-0.699,90.8,yellow,279,TRUE
29,1661987524.944,2651.9908583221113,3513.232126514556,1000,4.155,-1.116,-0.478,108.0,blue,279,TRUE
30,1661987525.038,2595.1855403744244,3243.3050835613735,1000,6.015,-1.445,-0.512,104.1,red,279,TRUE
31,1661987525.128,4311.171358503297,-1639.924054161025,1000,4.323,-1.157,-0.609,79.9,yellow,279,TRUE
32,1661987525.321,2629.993215369347,3561.1757694933235,1000,4.157,-1.136,-0.499,121.7,blue,279,TRUE
33,1661987525.426,2724.242008006443,3218.9880866876733,1000,6.049,-1.443,-0.549,108.1,red,279,TRUE
34,1661987525.52,4353.124885889133,-1650.5130798396387,1000,4.316,-1.192,-0.657,92.5,yellow,279,TRUE
35,1661987525.728,2611.237536253481,3586.0554229189693,1000,4.171,-1.139,-0.494,123.2,blue,279,TRUE
36,1661987525.834,2932.886457637467,3324.864866401867,1000,6.148,-1.454,0.002,123.7,red,279,TRUE
37,1661987525.939,4341.120355138903,-1643.7019759805637,1000,4.327,-1.217,-0.709,152.9,yellow,279,TRUE
38,1661987526.244,2610.2301639292623,3570.6598437705325,1000,4.175,-1.134,-0.489,105.5,blue,279,TRUE
39,1661987526.338,3106.4866072459226,3448.9364906859705,1000,5.501,-1.498,-0.053,101.6,red,279,TRUE
40,1661987526.427,4354.260744668214,-1659.4487533547738,1000,4.312,-1.176,-0.642,94.2,yellow,279,TRUE
41,1661987526.627,2613.2219189924376,3604.0260078425836,1000,4.175,-1.128,-0.482,116.0,blue,279,TRUE
42,1661987526.726,3267.2878334674374,3614.8092485042803,1000,5.417,-1.473,-0.069,122.3,red,279,TRUE
43,1661987526.832,4337.369425432332,-1673.998161497738,1000,4.323,-1.211,-0.714,107.3,yellow,279,TRUE
44,1661987527.049,2618.5165259866208,3581.3177715530815,1000,4.153,-1.113,-0.477,103.5,blue,279,TRUE
45,1661987527.142,3370.378678108507,3900.16507182371,1000,5.421,-1.514,-0.023,101.6,red,279,TRUE
46,1661987527.23,3889.9385344566767,-2030.5775575509476,1000,4.323,-1.2,-0.683,94.7,yellow,279,TRUE
47,1661987527.451,2617.1407944419934,3537.204670930858,1000,4.169,-1.133,-0.482,107.7,blue,279,TRUE
48,1661987527.545,3405.7381226539915,4243.141868858506,1000,5.112,-1.485,-0.076,106.3,red,279,TRUE
49,1661987527.638,3397.3303694639726,-2397.2150576942045,1000,4.326,-1.19,-0.661,147.2,yellow,279,TRUE
50,1661987527.95,2620.035410381714,3533.646609815051,1000,4.168,-1.146,-0.496,106.1,blue,279,TRUE
51,1661987528.043,3395.886160989776,4603.527901164055,1000,5.268,-1.455,-0.068,105.5,red,279,TRUE
52,1661987528.135,3864.5019437553196,-2044.6290460323726,1000,4.325,-1.182,-0.645,79.8,yellow,279,TRUE
53,1661987528.328,2629.7481200859183,3558.1641640286284,1000,4.168,-1.151,-0.501,108.3,blue,279,TRUE
54,1661987528.423,3288.904231229204,4926.958700483155,1000,5.149,-1.484,-0.031,117.7,red,279,TRUE
55,1661987528.545,3503.1977653399717,-2385.2273338878463,1000,4.326,-1.185,-0.649,1124.0,yellow,279,TRUE
56,1661987529.67,2671.368503207383,3657.1545953420796,1000,4.526,-1.199,-0.023,119.2,blue,279,TRUE
57,1661987529.769,3164.5214426250864,5399.341310775177,1000,4.948,-1.454,-0.094,109.5,red,279,TRUE
58,1661987529.868,3543.5869785203713,-2388.6521408976514,1000,4.34,-1.149,-0.583,133.1,yellow,279,TRUE
59,1661987529.985,2660.920936546022,-2020.388357466727,1000,5.464,-0.809,-0.192,106.8,green,279,TRUE
