,timestamp,x,y,z,yaw,roll,pitch,latency,student,session,success
0,1660198640.199,1740,-777,3348,5.586,-1.322,0.248,88.8,blue,236,TRUE
1,1660198640.291,-1609,4509,882,3.462,-0.037,-0.024,86.8,yellow,236,TRUE
2,1660198640.379,2157,-1203,2526,2.401,-0.544,-0.028,88.8,green,236,TRUE
3,1660198640.857,1543,190,750,0.767,-1.314,1.833,88.8,red,236,TRUE
4,1660198640.947,1877,-404,3348,5.596,-1.385,0.415,88.8,blue,236,TRUE
5,1660198641.038,-1596,4508,882,3.462,-0.037,-0.024,87.8,yellow,236,TRUE
6,1660198641.127,2151,-1205,2526,2.401,-0.544,-0.028,73.8,green,236,TRUE
7,1660198641.578,1728,536,750,0.805,-1.325,1.616,86.8,red,236,TRUE
8,1660198641.666,1948,24,3348,5.257,-1.403,-0.062,88.7,blue,236,TRUE
9,1660198641.755,-1596,4507,882,3.462,-0.037,-0.024,88.8,yellow,236,TRUE
10,1660198644.33,1822,958,750,0.14,-1.366,1.517,88.8,red,236,TRUE
11,1660198644.425,2062,462,3348,4.547,-1.286,0.111,83.8,blue,236,TRUE
12,1660198644.513,-1585,4507,882,3.462,-0.037,-0.024,85.8,yellow,236,TRUE
13,1660198644.6,2129,-1216,2526,2.401,-0.544,-0.028,88.8,green,236,TRUE
14,1660198645.08,1950,1315,750,5.762,-1.325,1.815,86.8,red,236,TRUE
15,1660198645.168,2182,898,3348,4.535,-1.332,-0.1,88.8,blue,236,TRUE
16,1660198645.26,-1562,4501,882,3.462,-0.037,-0.024,86.8,yellow,236,TRUE
17,1660198645.348,2126,-1216,2526,2.401,-0.544,-0.028,73.9,green,236,TRUE
18,1660198646.755,2074,1731,750,5.678,-1.311,1.53,88.8,red,236,TRUE
19,1660198646.85,2275,1335,3348,4.248,-1.376,-0.616,84.4,blue,236,TRUE
20,1660198646.937,-1553,4504,882,3.462,-0.037,-0.024,86.9,yellow,236,TRUE
21,1660198647.025,2140,-1210,2526,2.4,-0.544,-0.028,88.8,green,236,TRUE
22,1660198648.552,2185,2059,750,5.946,-1.345,1.695,88.7,red,236,TRUE
23,1660198648.647,2379,1599,3348,4.64,-1.377,0.087,82.7,blue,236,TRUE
24,1660198648.732,-1563,4507,882,3.462,-0.037,-0.024,87.8,yellow,236,TRUE
25,1660198648.82,2135,-1211,2526,2.4,-0.541,-0.027,74.9,green,236,TRUE
26,1660198650.257,2240,2329,750,6.157,-1.348,1.667,88.5,red,236,TRUE
27,1660198650.35,2511,1907,3348,4.421,-1.474,0.052,84.9,blue,236,TRUE
28,1660198650.44,-1554,4482,882,3.462,-0.037,-0.024,84.8,yellow,236,TRUE
29,1660198650.526,2074,-1219,2526,2.4,-0.541,-0.027,88.8,green,236,TRUE
30,1660198651.036,2306,2577,750,6.005,-1.36,1.752,87.8,red,236,TRUE
31,1660198651.124,2643,2184,3348,5.004,-1.432,0.309,88.8,blue,236,TRUE
32,1660198651.213,-1537,4478,882,3.462,-0.037,-0.024,89.8,yellow,236,TRUE
33,1660198651.306,2079,-1222,2526,2.4,-0.541,-0.027,86.8,green,236,TRUE
34,1660198651.782,2343,2751,750,5.967,-1.373,1.712,88.7,red,236,TRUE
35,1660198651.872,2764,2419,3348,4.973,-1.409,0.212,88.8,blue,236,TRUE
36,1660198651.964,-1530,4473,882,3.462,-0.037,-0.024,87.3,yellow,236,TRUE
37,1660198652.052,2082,-1225,2526,2.4,-0.541,-0.027,88.8,green,236,TRUE
38,1660198652.533,2355,2854,750,5.985,-1.392,1.685,86.8,red,236,TRUE
39,1660198652.621,2855,2627,3348,4.962,-1.357,0.184,88.8,blue,236,TRUE
40,1660198652.724,-1530,4476,882,3.462,-0.037,-0.024,90.7,yellow,236,TRUE
41,1660198652.816,2074,-1225,2526,2.4,-0.541,-0.027,73.8,green,236,TRUE
42,1660198654.358,2912,2804,3348,4.85,-1.438,0.122,88.8,blue,236,TRUE
43,1660198654.451,-1517,4475,882,3.462,-0.037,-0.024,85.7,yellow,236,TRUE
44,1660198654.543,2075,-1226,2526,2.4,-0.541,-0.027,83.7,green,236,TRUE
45,1660198655.031,2351,2917,750,6.135,-1.397,1.619,88.8,red,236,TRUE
46,1660198655.123,2950,2919,3348,4.912,-1.42,0.135,86.8,blue,236,TRUE
47,1660198655.211,-1506,4474,882,3.462,-0.037,-0.024,88.8,yellow,236,TRUE
48,1660198655.303,2069,-1226,2526,2.4,-0.541,-0.027,87.1,green,236,TRUE
49,1660198655.78,2340,2945,750,6.145,-1.398,1.596,89.3,red,236,TRUE
50,1660198655.87,2966,2972,3348,4.907,-1.378,0.084,88.8,blue,236,TRUE
51,1660198655.962,-1487,4487,882,3.462,-0.037,-0.024,86.8,yellow,236,TRUE
52,1660198656.05,2088,-1215,2526,2.4,-0.541,-0.027,88.8,green,236,TRUE
53,1660198656.529,2305,2979,750,6.156,-1.4,1.592,87.8,red,236,TRUE
54,1660198656.62,2971,3008,3348,4.913,-1.334,0.035,86.8,blue,236,TRUE
55,1660198656.708,-1483,4488,882,3.462,-0.037,-0.024,88.8,yellow,236,TRUE
56,1660198656.798,2096,-1212,2526,2.4,-0.541,-0.027,88.8,green,236,TRUE
57,1660198657.276,2274,3012,750,6.161,-1.397,1.542,88.8,red,236,TRUE
58,1660198657.366,2953,2999,3348,4.937,-1.289,0.041,88.7,blue,236,TRUE
59,1660198657.459,-1481,4486,882,3.462,-0.037,-0.024,85.8,yellow,236,TRUE
60,1660198657.546,2123,-1201,2526,2.4,-0.541,-0.027,73.8,green,236,TRUE
61,1660198658.026,2267,3042,750,6.162,-1.397,1.512,87.0,red,236,TRUE
62,1660198658.114,2951,2984,3348,4.886,-1.307,-0.008,88.8,blue,236,TRUE
63,1660198658.204,-1477,4482,882,3.462,-0.037,-0.024,88.8,yellow,236,TRUE
64,1660198658.295,2122,-1206,2526,2.4,-0.541,-0.027,86.8,green,236,TRUE
65,1660198658.773,2258,3087,750,6.126,-1.404,1.552,89.3,red,236,TRUE
66,1660198658.862,2956,2960,3348,4.881,-1.287,0.0,89.8,blue,236,TRUE
67,1660198658.955,-1479,4479,882,3.462,-0.037,-0.024,87.3,yellow,236,TRUE
68,1660198659.043,2113,-1212,2526,2.4,-0.541,-0.027,73.8,green,236,TRUE
69,1660198659.492,2256,3079,750,6.124,-1.404,1.518,88.8,red,236,TRUE
70,1660198659.582,2957,3034,3348,4.879,-1.287,0.013,87.8,blue,236,TRUE
71,1660198659.671,-1470,4476,882,3.462,-0.037,-0.024,89.3,yellow,236,TRUE
72,1660198659.761,2118,-1210,2526,2.4,-0.541,-0.027,103.7,green,236,TRUE
73,1660198660.24,2232,3074,750,6.1,-1.403,1.501,88.8,red,236,TRUE
74,1660198660.33,2968,3020,3348,4.862,-1.314,0.022,88.8,blue,236,TRUE
75,1660198660.423,-1460,4498,882,3.462,-0.037,-0.024,85.8,yellow,236,TRUE
76,1660198660.51,2183,-1198,2526,2.4,-0.541,-0.027,103.5,green,236,TRUE
77,1660198661.019,2249,3101,750,6.093,-1.405,1.568,89.7,red,236,TRUE
78,1660198661.111,2976,3038,3348,4.829,-1.334,0.009,86.8,blue,236,TRUE
79,1660198661.199,-1450,4495,882,3.462,-0.037,-0.024,88.8,yellow,236,TRUE
80,1660198661.291,2182,-1195,2526,2.4,-0.541,-0.027,86.9,green,236,TRUE
81,1660198661.767,2247,3067,750,6.118,-1.405,1.593,88.8,red,236,TRUE
82,1660198661.857,2934,3064,3348,4.88,-1.324,0.049,88.8,blue,236,TRUE
83,1660198661.948,-1450,4495,882,3.462,-0.037,-0.024,87.8,yellow,236,TRUE
84,1660198662.037,2177,-1195,2526,2.4,-0.541,-0.027,88.7,green,236,TRUE
85,1660198662.516,2229,3039,750,6.154,-1.413,1.647,88.8,red,236,TRUE
86,1660198662.607,2923,3073,3348,4.845,-1.331,0.063,87.8,blue,236,TRUE
87,1660198662.696,-1453,4496,882,3.462,-0.037,-0.024,88.8,yellow,236,TRUE
88,1660198662.785,2182,-1193,2526,2.4,-0.541,-0.027,88.8,green,236,TRUE
89,1660198663.264,2234,3053,750,6.093,-1.421,1.715,88.9,red,236,TRUE
90,1660198663.353,2894,3059,3348,4.591,-1.39,0.017,89.6,blue,236,TRUE
91,1660198663.447,-1438,4505,882,3.462,-0.037,-0.024,85.8,yellow,236,TRUE
92,1660198663.533,2177,-1192,2526,2.4,-0.541,-0.027,73.8,green,236,TRUE
93,1660198664.013,2219,3053,750,6.1,-1.426,1.653,88.8,red,236,TRUE
94,1660198664.103,2884,3033,3348,4.6,-1.42,0.124,87.8,blue,236,TRUE
95,1660198664.192,-1440,4504,882,3.462,-0.037,-0.024,88.8,yellow,236,TRUE
96,1660198665.78,2193,3116,750,0.048,-1.36,1.521,87.8,red,236,TRUE
97,1660198665.868,2880,3026,3348,4.755,-1.264,0.135,88.7,blue,236,TRUE
98,1660198665.959,-1438,4504,882,3.462,-0.037,-0.024,87.8,yellow,236,TRUE
99,1660198666.048,2184,-1190,2526,2.4,-0.541,-0.027,88.8,green,236,TRUE
100,1660198666.527,2168,3099,750,6.222,-1.36,1.372,88.6,red,236,TRUE
101,1660198666.618,2858,3035,3348,4.925,-1.273,0.272,86.8,blue,236,TRUE
102,1660198666.706,-1443,4501,882,3.462,-0.037,-0.024,88.8,yellow,236,TRUE
