,timestamp,x,y,z,yaw,roll,pitch,latency,student,session,success
0,1629264794.953,-640,4288,750,0.076,-1.288,-2.717,98.7,red,181,TRUE
1,1629264796.466,-227,3815,3354,2.796,-1.285,0.329,100.7,blue,181,TRUE
2,1629264796.569,-319,3896,750,6.056,-1.262,-2.673,96.7,red,181,TRUE
3,1629264796.964,214,3554,3354,2.794,-1.292,0.386,95.7,blue,181,TRUE
4,1629264797.061,-55,3612,750,5.906,-1.317,-2.907,87.8,red,181,TRUE
5,1629264797.355,651,3295,3354,2.726,-1.322,0.485,97.7,blue,181,TRUE
6,1629264797.454,276,3267,750,5.752,-1.325,-3.063,96.7,red,181,TRUE
7,1629264797.754,1083,3022,3354,2.127,-1.341,0.148,95.7,blue,181,TRUE
8,1629264797.851,579,2914,750,5.607,-1.33,-2.872,95.7,red,181,TRUE
9,1629264798.149,1545,2733,3354,1.708,-1.29,-0.122,90.8,blue,181,TRUE
10,1629264798.241,889,2562,750,5.548,-1.273,-2.766,99.7,red,181,TRUE
11,1629264798.635,1933,2419,3354,1.525,-1.268,-0.425,98.7,blue,181,TRUE
12,1629264798.734,1199,2205,750,5.708,-1.337,-2.83,97.7,red,181,TRUE
13,1629264799.033,2357,2093,3354,1.501,-1.225,-0.315,84.8,blue,181,TRUE
14,1629264799.122,1482,1886,750,5.751,-1.389,-2.926,97.7,red,181,TRUE
15,1629264799.418,2763,1816,3354,1.501,-1.248,-0.333,92.8,blue,181,TRUE
16,1629264799.511,1824,1546,750,5.778,-1.413,-2.994,100.7,red,181,TRUE
17,1629264799.814,3185,1514,3354,1.599,-1.289,-0.433,96.7,blue,181,TRUE
18,1629264799.912,2183,1260,750,5.773,-1.42,-3.03,98.7,red,181,TRUE
19,1629264801.389,2517,974,750,5.729,-1.405,-3.023,95.7,red,181,TRUE
20,1629264801.783,3667,1224,3354,1.844,-1.451,-0.453,95.7,blue,181,TRUE
21,1629264801.88,2637,1191,750,5.499,-1.365,-2.894,97.7,red,181,TRUE
22,1629264802.182,3936,1518,3354,1.763,-1.402,-0.463,90.8,blue,181,TRUE
23,1629264802.275,2697,1272,750,5.297,-1.305,-2.779,98.7,red,181,TRUE
24,1629264802.575,3985,1558,3354,1.718,-1.366,-0.411,98.7,blue,181,TRUE
25,1629264802.676,2701,1327,750,5.277,-1.313,-2.918,95.7,red,181,TRUE
