,timestamp,x,y,z,yaw,roll,pitch,latency,student,session,success
0,1661818653.584,2263.621624007189,-2803.3805216074666,1000,5.695,-1.346,0.383,1100.5,red,270,TRUE
1,1661818653.584,2451.1740674903563,-1060.7857660060963,1000,5.695,-1.346,0.383,1102.5,yellow,270,TRUE
2,1661818653.584,2102.8031184952188,-818.0072135241766,1000,5.695,-1.346,0.383,1104.5,yellow,270,TRUE
3,1661818654.668,4120.996144207457,490.19612221378446,1000,6.282,-0.459,-0.033,90.2,green,270,TRUE
4,1661818654.987,1675.0642031215925,-1541.9375604957388,1000,5.376,-1.181,-0.166,104.4,red,270,TRUE
5,1661818655.079,2118.4451824947673,-803.917122853708,1000,2.777,0.433,-0.043,102.8,yellow,270,TRUE
6,1661818655.167,4382.3185488542185,649.6654654735981,1000,6.282,-0.459,-0.033,105.4,green,270,TRUE
7,1661818655.439,1591.8514777549499,-1024.8563856204387,1000,5.632,-1.258,0.062,103.4,red,270,TRUE
8,1661818655.533,2181.237630009138,-764.0990088514613,1000,2.777,0.433,-0.043,98.9,yellow,270,TRUE
9,1661818655.619,4405.196867931201,660.1689398632644,1000,6.282,-0.459,-0.033,103.7,green,270,TRUE
10,1661818655.889,1612.1446504435048,-692.1217108397402,1000,5.655,-1.396,-0.209,103.9,red,270,TRUE
11,1661818655.983,2152.6807102268317,-779.5999312851509,1000,2.777,0.433,-0.043,102.3,yellow,270,TRUE
12,1661818656.071,3925.218473542704,269.75336885834787,1000,6.282,-0.459,-0.033,117.8,green,270,TRUE
13,1661818665.067,1791.0838560525758,-354.4644153736416,1000,3.49,-1.373,0.404,1139.9,red,270,TRUE
14,1661818666.19,3451.6007357698195,-121.72786181799272,1000,6.282,-0.457,-0.033,92.1,green,270,TRUE
15,1661818666.475,1937.6091647698615,200.63940331275577,1000,3.424,-1.341,0.398,107.2,red,270,TRUE
16,1661818666.571,2189.467390152751,-754.9652674035082,1000,2.777,0.434,-0.044,116.7,yellow,270,TRUE
17,1661818666.675,3462.6516177364424,-117.12819057216875,1000,6.282,-0.457,-0.033,89.4,green,270,TRUE
18,1661818666.867,2025.3225628442112,1195.7406345799523,1000,3.328,-1.352,0.304,106.6,red,270,TRUE
19,1661818666.96,2557.706520354401,-1014.4786524607072,1000,2.777,0.434,-0.044,105.8,yellow,270,TRUE
20,1661818667.051,3460.322278859004,-119.48466832741265,1000,6.282,-0.457,-0.033,89.8,green,270,TRUE
21,1661818667.245,2327.1829907956176,1803.8762967802525,1000,3.284,-1.312,0.086,123.5,red,270,TRUE
22,1661818667.351,2936.642885524699,-1246.6818446539205,1000,2.777,0.434,-0.044,92.2,yellow,270,TRUE
23,1661818667.43,3202.1454069742795,-282.89239455116075,1000,6.282,-0.457,-0.033,89.8,green,270,TRUE
24,1661818667.607,2586.8031041137224,2395.1266385477966,1000,3.308,-1.356,-0.009,124.3,red,270,TRUE
25,1661818667.714,2947.8728037314936,-1243.4690529723748,1000,2.777,0.434,-0.044,107.8,yellow,270,TRUE
26,1661818667.804,3671.4503964145497,98.69898411415413,1000,6.282,-0.457,-0.033,92.0,green,270,TRUE
27,1661818668.092,2777.1408729314703,2877.095655096578,1000,3.171,-1.286,0.056,107.7,red,270,TRUE
28,1661818668.186,2938.978123312528,-1248.291843941723,1000,2.777,0.434,-0.044,117.6,yellow,270,TRUE
29,1661818668.287,3924.3567721299446,246.83213635577943,1000,6.282,-0.457,-0.033,107.7,green,270,TRUE
30,1661818668.475,2830.067248923386,3238.8008359986675,1000,3.103,-1.273,-0.002,102.1,red,270,TRUE
31,1661818668.564,2998.1272843034562,-1214.3793411844101,1000,2.777,0.434,-0.044,102.8,yellow,270,TRUE
32,1661818668.653,3921.191711482658,250.45220716686268,1000,6.282,-0.457,-0.033,88.8,green,270,TRUE
33,1661818668.845,2902.2773692084397,3312.9649983210097,1000,2.729,-1.23,0.005,108.2,red,270,TRUE
34,1661818668.94,3042.370094411508,-1212.3086916576522,1000,2.777,0.434,-0.044,104.2,yellow,270,TRUE
35,1661818669.03,3444.9230422295773,-136.0701492014737,1000,6.282,-0.457,-0.033,88.3,green,270,TRUE
36,1661818669.222,2913.38886981081,3325.5872114936283,1000,2.922,-1.23,0.115,122.4,red,270,TRUE
37,1661818669.329,3039.059099299313,-1185.5917827745716,1000,2.777,0.434,-0.044,106.8,yellow,270,TRUE
38,1661818669.422,2980.9540211514122,-519.5800134371052,1000,6.282,-0.457,-0.033,89.3,green,270,TRUE
39,1661818670.75,3006.357941230735,-1208.258943974661,1000,2.777,0.434,-0.044,119.0,yellow,270,TRUE
40,1661818670.848,3247.594733818729,-355.6120955419952,1000,6.282,-0.457,-0.033,95.6,green,270,TRUE
41,1661818672.154,3040.430709216871,-1195.618516654464,1000,2.777,0.434,-0.044,120.9,yellow,270,TRUE
42,1661818672.254,2766.376009814527,-747.4540429786913,1000,6.282,-0.457,-0.033,95.7,green,270,TRUE
43,1661818687.171,2906.4673128791997,3340.783564034551,1000,3.268,-1.295,0.094,1159.8,red,270,TRUE
44,1661818688.31,2517.9690663150664,-897.1614308044542,1000,6.282,-0.457,-0.033,108.9,green,270,TRUE
45,1661818690.59,2840.259166593312,3255.024330462647,1000,3.153,-1.308,0.044,1143.6,red,270,TRUE
46,1661818691.725,2994.796477141121,-508.6523385661367,1000,6.282,-0.457,-0.033,115.9,green,270,TRUE
47,1661818693.984,2882.1563953525133,3317.057776477433,1000,3.164,-1.3,0.059,1146.7,red,270,TRUE
48,1661818695.108,3471.2379350682663,-120.74143655232858,1000,6.282,-0.457,-0.033,112.6,green,270,TRUE
49,1661818695.46,2875.964836665728,3309.421807684966,1000,3.168,-1.3,0.061,105.7,red,270,TRUE
50,1661818695.552,2945.6294765884413,-1238.167741076417,1000,2.777,0.434,-0.044,105.3,yellow,270,TRUE
51,1661818695.645,3478.1350242029516,-124.48913637595395,1000,6.282,-0.457,-0.033,103.5,green,270,TRUE
52,1661818707.188,2733.14293340849,3771.881808928321,1000,4.679,-1.248,0.235,120.8,red,270,TRUE
53,1661818707.293,2921.1641055398245,-1231.656028448014,1000,2.777,0.434,-0.044,121.1,yellow,270,TRUE
54,1661818707.398,3699.488721268783,115.23028001325208,1000,6.282,-0.457,-0.033,90.2,green,270,TRUE
55,1661818707.623,2573.5868851322107,4242.033994005886,1000,4.588,-1.263,0.201,121.8,red,270,TRUE
56,1661818707.728,2905.142550187378,-1241.8068868976543,1000,2.777,0.434,-0.044,135.5,yellow,270,TRUE
57,1661818707.833,4178.703974568504,511.9992805437937,1000,6.282,-0.457,-0.033,92.0,green,270,TRUE
58,1661818708.008,2414.685158321966,4660.382388721588,1000,4.602,-1.27,0.111,111.9,red,270,TRUE
59,1661818708.106,2955.646587364447,-1252.7445716219484,1000,2.777,0.434,-0.044,120.6,yellow,270,TRUE
60,1661818708.21,4177.642062084477,511.14311534362724,1000,6.282,-0.457,-0.033,107.6,green,270,TRUE
61,1661818708.467,2321.715524109675,5150.083360385025,1000,4.588,-1.285,0.098,105.5,red,270,TRUE
62,1661818708.561,3026.7226678283937,-1194.9522626804908,1000,2.777,0.434,-0.044,102.4,yellow,270,TRUE
63,1661818708.649,3990.172561970452,300.3907670897915,1000,6.282,-0.457,-0.033,104.2,green,270,TRUE
64,1661818708.872,2146.2214579250794,5552.755997614011,1000,4.571,-1.295,0.089,107.9,red,270,TRUE
65,1661818708.966,2978.5556590437736,-1209.7183239762655,1000,2.777,0.434,-0.044,104.5,yellow,270,TRUE
66,1661818709.057,3986.564990103221,299.2934014979266,1000,6.282,-0.457,-0.033,88.5,green,270,TRUE
67,1661818709.325,1981.5494323526034,6008.417527905719,1000,4.579,-1.31,0.038,107.0,red,270,TRUE
68,1661818709.419,3028.115359035302,-1196.4565115042153,1000,2.777,0.434,-0.044,104.8,yellow,270,TRUE
69,1661818709.51,4450.379933450658,695.0722281564513,1000,6.282,-0.457,-0.033,88.3,green,270,TRUE
70,1661818709.704,1957.8281377767944,5976.659327491113,1000,4.588,-1.316,0.021,123.6,red,270,TRUE
71,1661818709.81,3015.255249891728,-1192.8334809384942,1000,2.777,0.434,-0.044,106.3,yellow,270,TRUE
72,1661818709.902,4445.19196933276,682.8117301551416,1000,6.282,-0.457,-0.033,88.8,green,270,TRUE
73,1661818710.13,1961.778000300824,5955.399954866262,1000,4.602,-1.309,0.045,118.4,red,270,TRUE
74,1661818710.231,2982.4460928060325,-1165.6701378776806,1000,2.777,0.434,-0.044,123.2,yellow,270,TRUE
75,1661818710.337,4446.024042934565,676.5545473945012,1000,6.282,-0.457,-0.033,91.9,green,270,TRUE
76,1661818710.51,2000.3257712610146,5957.632394791432,1000,4.626,-1.314,0.057,116.2,red,270,TRUE
77,1661818710.609,2985.558570952893,-1162.1273255300396,1000,2.777,0.434,-0.044,124.2,yellow,270,TRUE
78,1661818710.715,4451.659924776796,679.3706720036522,1000,6.282,-0.457,-0.033,106.5,green,270,TRUE
79,1661818710.971,2011.7960934240625,5961.7352154878345,1000,4.658,-1.312,0.086,106.2,red,270,TRUE
80,1661818711.066,2973.335366433523,-1196.0438724892226,1000,2.777,0.434,-0.044,100.7,yellow,270,TRUE
81,1661818711.155,4160.406259871532,498.15761288614243,1000,6.282,-0.457,-0.033,85.8,green,270,TRUE
82,1661818711.359,2024.454704231529,5956.308947690411,1000,4.671,-1.318,0.093,108.4,red,270,TRUE
83,1661818711.452,3003.6860323246715,-1184.9688898092272,1000,2.777,0.434,-0.044,103.7,yellow,270,TRUE
84,1661818711.544,3681.0931562623514,113.97068723969271,1000,6.282,-0.457,-0.033,88.1,green,270,TRUE
85,1661818711.796,2092.550707302982,5989.293676270153,1000,4.696,-1.328,0.103,122.4,red,270,TRUE
86,1661818711.901,3037.735309727872,-1152.7563983562616,1000,2.777,0.434,-0.044,106.7,yellow,270,TRUE
87,1661818711.996,3202.106838379495,-281.0763911879096,1000,6.282,-0.457,-0.033,101.8,green,270,TRUE
88,1661818712.187,2090.4463384765586,5988.913588595394,1000,4.685,-1.343,0.052,122.9,red,270,TRUE
89,1661818712.293,3013.8134764959464,-1166.7801112143402,1000,2.777,0.434,-0.044,122.6,yellow,270,TRUE
90,1661818712.398,3199.6286405838873,-282.20721800745616,1000,6.282,-0.457,-0.033,90.9,green,270,TRUE
91,1661818712.625,2119.0387991320654,5993.657539607303,1000,4.633,-1.352,0.002,121.1,red,270,TRUE
92,1661818712.73,2919.0591443103367,-1279.138914514767,1000,2.777,0.434,-0.044,122.2,yellow,270,TRUE
93,1661818712.836,3210.2910578440424,-274.6551239323557,1000,6.282,-0.457,-0.033,92.1,green,270,TRUE
94,1661818713.014,2109.74117191754,5995.261400533492,1000,4.616,-1.347,0.002,112.1,red,270,TRUE
95,1661818713.112,2922.1444537708726,-1286.75740307516,1000,2.777,0.434,-0.044,119.8,yellow,270,TRUE
96,1661818713.215,2203.201003622884,-119.64649824396469,1000,6.282,-0.457,-0.033,122.7,green,270,TRUE
97,1661818713.525,2103.2144057681053,5993.565985398319,1000,4.604,-1.338,0.017,102.4,red,270,TRUE
98,1661818713.614,2927.9769095573643,-1267.106647254993,1000,2.777,0.434,-0.044,117.7,yellow,270,TRUE
99,1661818713.715,2208.4074294718134,-123.69455808917463,1000,6.282,-0.457,-0.033,109.9,green,270,TRUE
100,1661818714.08,2106.220217803882,6009.477892483194,1000,4.596,-1.334,0.027,104.7,red,270,TRUE
101,1661818714.174,2892.3961489089634,-1269.9353485336835,1000,2.777,0.434,-0.044,102.2,yellow,270,TRUE
102,1661818714.263,2221.4559128351634,-125.45233578248103,1000,6.282,-0.457,-0.033,103.9,green,270,TRUE
103,1661818715.573,2876.039905750206,-1266.5360440636487,1000,2.777,0.434,-0.044,118.1,yellow,270,TRUE
104,1661818715.695,4818.0296054075025,2097.0331989201386,1000,0.225,-1.433,2.688,1119.0,green,270,TRUE
105,1661818717.918,2895.844027626205,-1274.2870481799084,1000,2.777,0.434,-0.044,115.9,yellow,270,TRUE
106,1661818718.012,4959.632686273806,1682.2705491749975,1000,6.282,-0.457,-0.033,98.1,green,270,TRUE
107,1661818719.319,2917.913714574615,-1259.1066970967088,1000,2.777,0.434,-0.044,108.7,yellow,270,TRUE
108,1661818719.414,4064.9719156758797,771.3142194399328,1000,6.282,-0.457,-0.033,98.5,green,270,TRUE
109,1661818720.718,2895.665661441666,-1231.6644200178464,1000,2.777,0.434,-0.044,120.7,yellow,270,TRUE
110,1661818720.818,3613.52364417837,314.292272964185,1000,6.282,-0.457,-0.033,96.6,green,270,TRUE
111,1661818722.122,2847.6856042648033,-1247.8936784005973,1000,2.777,0.434,-0.044,129.7,yellow,270,TRUE
112,1661818722.229,3354.6526658078938,42.777901677379035,1000,6.282,-0.457,-0.033,97.0,green,270,TRUE
113,1661818723.532,2889.4281201764793,-1220.0203035208144,1000,2.777,0.434,-0.044,119.6,yellow,270,TRUE
114,1661818723.632,3180.132096913707,-132.4780941236634,1000,6.282,-0.457,-0.033,95.4,green,270,TRUE
115,1661818724.937,2907.762495255621,-1241.3625733876518,1000,2.777,0.434,-0.044,104.8,yellow,270,TRUE
116,1661818725.033,2744.9984641212377,-661.7065021967742,1000,6.282,-0.457,-0.033,100.1,green,270,TRUE
117,1661818725.344,2013.2506432787202,5966.283387937045,1000,4.609,-1.329,0.05,106.1,red,270,TRUE
118,1661818725.437,2911.3365574018935,-1223.782594352586,1000,2.777,0.434,-0.044,103.6,yellow,270,TRUE
119,1661818725.527,2279.602012590373,-1043.0792847125197,1000,6.282,-0.457,-0.033,90.4,green,270,TRUE
120,1661818726.821,3012.9621025403744,-1141.0642362258486,1000,2.777,0.434,-0.044,122.5,yellow,270,TRUE
121,1661818726.921,2270.577026307805,-1048.1025224857324,1000,6.282,-0.457,-0.033,96.9,green,270,TRUE
122,1661818728.228,3035.4520980546445,-1131.8060698151369,1000,2.777,0.434,-0.044,104.2,yellow,270,TRUE
123,1661818728.322,2274.5411352625365,-1047.2767814890346,1000,6.282,-0.457,-0.033,99.9,green,270,TRUE
124,1661818728.578,2047.2088660260977,5972.099745809007,1000,4.578,-1.341,0.021,100.3,red,270,TRUE
125,1661818728.665,3012.512392062983,-1161.5035901399458,1000,2.777,0.434,-0.044,118.3,yellow,270,TRUE
126,1661818728.767,2261.939495743382,-1055.3925869791613,1000,6.282,-0.457,-0.033,108.4,green,270,TRUE
127,1661818730.107,3069.7771035805804,-1152.6472435477701,1000,2.777,0.434,-0.044,116.1,yellow,270,TRUE
128,1661818730.207,2728.5726461147437,-674.2968518204079,1000,6.282,-0.457,-0.033,91.4,green,270,TRUE
129,1661818731.518,3069.6247147451195,-1128.059638249232,1000,2.777,0.434,-0.044,106.5,yellow,270,TRUE
130,1661818731.616,3213.5699536952234,-276.8127384574942,1000,6.282,-0.457,-0.033,98.3,green,270,TRUE
131,1661818732.92,3069.967481113168,-1129.371872539974,1000,2.777,0.434,-0.044,120.7,yellow,270,TRUE
132,1661818733.018,3691.0625520971535,107.94396326141623,1000,6.282,-0.457,-0.033,97.9,green,270,TRUE
133,1661818734.322,3101.14520899056,-1108.25069560089,1000,2.777,0.434,-0.044,120.5,yellow,270,TRUE
134,1661818734.422,3698.940739990792,116.63382706755014,1000,6.282,-0.457,-0.033,94.5,green,270,TRUE
135,1661818735.723,3079.0848968629975,-1126.5391188896722,1000,2.777,0.434,-0.044,119.0,yellow,270,TRUE
136,1661818735.82,4174.786215082512,508.5364375231731,1000,6.282,-0.457,-0.033,102.3,green,270,TRUE
137,1661818737.117,3130.44515562993,-1071.2813647959927,1000,2.777,0.434,-0.044,126.8,yellow,270,TRUE
138,1661818737.222,4659.46285408736,905.6548727163326,1000,6.282,-0.457,-0.033,96.7,green,270,TRUE
139,1661818738.542,3078.1849984699024,-1103.1024550013565,1000,2.777,0.434,-0.044,119.9,yellow,270,TRUE
140,1661818738.642,4187.377114432139,508.6045693836821,1000,6.282,-0.457,-0.033,95.0,green,270,TRUE
141,1661818739.958,3042.9744027113197,-1134.9377516622255,1000,2.777,0.434,-0.044,118.3,yellow,270,TRUE
142,1661818740.081,2281.1682760107096,-1053.6410376596318,1000,6.282,-0.457,-0.033,1094.7,green,270,TRUE
143,1661818741.296,2076.1116098378066,5998.78211186621,1000,4.674,-1.349,0.04,106.4,red,270,TRUE
144,1661818741.39,3055.7174314202152,-1123.67874643438,1000,2.777,0.434,-0.044,102.0,yellow,270,TRUE
145,1661818741.478,2249.9776904941655,-1075.9336316362082,1000,6.282,-0.457,-0.033,89.3,green,270,TRUE
146,1661818742.775,3031.3384065663627,-1122.4995367629144,1000,2.777,0.434,-0.044,119.6,yellow,270,TRUE
147,1661818742.876,2266.427570537351,-1070.2139727582642,1000,6.282,-0.457,-0.033,93.2,green,270,TRUE
148,1661818743.193,2141.6244908270837,6086.512174321189,1000,6.171,-1.335,0.124,108.6,red,270,TRUE
149,1661818743.288,3019.7897304772832,-1116.138956927914,1000,2.777,0.434,-0.044,119.4,yellow,270,TRUE
150,1661818743.391,2254.145908948519,-1064.0196922297846,1000,6.282,-0.457,-0.033,91.3,green,270,TRUE
151,1661818744.691,3033.1875843072376,-1120.0742560416018,1000,2.777,0.434,-0.044,119.4,yellow,270,TRUE
152,1661818744.79,2260.2950857406804,-1062.3226840887392,1000,6.282,-0.457,-0.033,95.6,green,270,TRUE
153,1661818746.08,3003.4146805170226,-1134.029501958012,1000,2.777,0.434,-0.044,118.7,yellow,270,TRUE
154,1661818746.18,2260.5598618039444,-1060.467078892119,1000,6.282,-0.457,-0.033,94.5,green,270,TRUE
