,timestamp,x,y,z,yaw,roll,pitch,latency,student,session,success
0,1660781642.689,3818,-842,882,3.698,-1.288,3.11,94.0,yellow,250,TRUE
1,1660781642.908,1563,784,3348,3.096,-1.356,0.229,93.7,blue,250,TRUE
2,1660781643.002,2248,-1917,2526,5.988,-1.449,2.822,93.7,green,250,TRUE
3,1660781643.325,3830,-853,882,3.696,-1.321,3.119,78.1,yellow,250,TRUE
4,1660781643.559,1707,1223,3348,2.733,-1.346,0.371,96.5,blue,250,TRUE
5,1660781643.657,2291,-1884,2526,6.053,-1.488,3.082,88.6,green,250,TRUE
6,1660781644.026,3525,-1101,882,3.742,-1.373,3.117,93.8,yellow,250,TRUE
7,1660781644.207,1923,1660,3348,2.495,-1.367,0.377,93.8,blue,250,TRUE
8,1660781644.301,2336,-1896,2526,6.002,-1.509,3.082,93.4,green,250,TRUE
9,1660781644.613,3583,-1094,882,3.701,-1.372,-3.131,93.9,yellow,250,TRUE
10,1660781644.863,2172,2138,3348,2.461,-1.357,0.425,89.7,blue,250,TRUE
11,1660781644.953,2362,-1888,2526,6.066,-1.505,3.093,93.6,green,250,TRUE
12,1660781645.513,2353,2611,3348,2.459,-1.345,0.404,93.7,blue,250,TRUE
13,1660781645.606,2390,-1856,2526,6.006,-1.428,3.055,92.9,green,250,TRUE
14,1660781645.938,3638,-1105,882,3.721,-1.429,3.067,78.1,yellow,250,TRUE
15,1660781646.174,2536,3096,3348,2.427,-1.345,0.403,83.2,blue,250,TRUE
16,1660781646.257,2431,-1828,2526,5.33,-1.457,-3.113,93.8,green,250,TRUE
17,1660781646.569,3294,-1384,882,3.733,-1.473,3.121,79.5,yellow,250,TRUE
18,1660781646.867,2435,-1823,2526,5.558,-1.45,3.01,84.8,green,250,TRUE
19,1660781648.428,2467,-1828,2526,6.136,-1.442,2.459,93.7,green,250,TRUE
20,1660781648.789,3007,-1633,882,4.1,-1.433,2.572,93.6,yellow,250,TRUE
21,1660781649.039,2771,3575,3348,2.294,-1.371,0.467,93.4,blue,250,TRUE
22,1660781649.133,2493,-1843,2526,5.639,-1.452,-3.131,83.9,green,250,TRUE
23,1660781649.435,3007,-1633,882,3.934,-1.478,3.095,78.0,yellow,250,TRUE
24,1660781649.607,2766,3680,3348,2.433,-1.33,0.542,97.7,blue,250,TRUE
25,1660781651.428,2448,-1844,2526,5.288,-1.413,-2.954,93.6,green,250,TRUE
26,1660781651.74,3019,-1627,882,3.715,-1.448,-3.101,77.9,yellow,250,TRUE
27,1660781651.928,2825,3456,3348,2.329,-1.376,0.646,99.3,blue,250,TRUE
28,1660781652.027,2405,-1835,2526,5.214,-1.407,-2.964,93.6,green,250,TRUE
29,1660781652.346,3019,-1627,882,3.748,-1.45,3.127,78.1,yellow,250,TRUE
30,1660781652.533,2866,3477,3348,2.44,-1.366,0.729,94.0,blue,250,TRUE
