,timestamp,x,y,z,yaw,roll,pitch,latency,student,session,success
0,1660021501.308,848,-1438,3350,5.796,-1.257,-0.623,89.0,blue,223,TRUE
1,1660021501.398,1936,-2292,750,5.647,-1.384,1.209,88.9,red,223,TRUE
2,1660021502.888,978,-1273,3350,0.347,-1.385,-0.659,89.6,blue,223,TRUE
3,1660021502.991,1951,-2118,750,0.359,-1.417,0.983,93.0,red,223,TRUE
4,1660021504.471,1163,-1071,3350,5.858,-1.369,-0.503,87.9,blue,223,TRUE
5,1660021504.571,2013,-1878,750,0.415,-1.325,0.819,91.4,red,223,TRUE
6,1660021506.021,1320,-916,3350,5.091,-1.313,-0.726,89.8,blue,223,TRUE
7,1660021506.124,2053,-1620,750,5.197,-1.433,1.685,92.5,red,223,TRUE
8,1660021506.234,3231,-2833,882,3.704,-1.213,1.512,73.1,yellow,223,TRUE
9,1660021506.41,1484,-755,3350,4.957,-1.367,-1.014,92.4,blue,223,TRUE
10,1660021506.515,2018,-1370,750,5.108,-1.437,1.571,92.5,red,223,TRUE
11,1660021507.981,1493,-554,3350,4.356,-1.308,0.009,89.0,blue,223,TRUE
12,1660021508.084,1817,-1104,750,3.604,-1.454,0.106,92.6,red,223,TRUE
13,1660021509.457,1436,-315,3350,4.921,-1.4,-0.305,89.8,blue,223,TRUE
14,1660021509.559,1645,-838,750,3.204,-1.518,3.09,92.3,red,223,TRUE
15,1660021510.951,1384,-145,3350,5.054,-1.455,-0.028,91.2,blue,223,TRUE
16,1660021511.055,1498,-550,750,1.781,-1.408,0.933,92.3,red,223,TRUE
17,1660021511.165,3149,-2827,882,3.588,-1.297,1.418,88.1,yellow,223,TRUE
18,1660021512.326,1389,20,3350,6.181,-1.39,0.107,90.3,blue,223,TRUE
19,1660021512.417,1401,-258,750,1.086,-1.462,0.098,89.2,red,223,TRUE
20,1660021514.954,1543,227,3350,6.264,-1.356,-0.11,87.1,blue,223,TRUE
21,1660021515.042,1373,103,750,0.861,-1.371,0.781,89.8,red,223,TRUE
22,1660021517.504,1754,525,3350,5.377,-1.329,0.044,89.6,blue,223,TRUE
23,1660021517.594,1408,563,750,0.274,-1.338,0.688,87.8,red,223,TRUE
24,1660021519.092,1947,922,3350,4.494,-1.446,-0.25,88.1,blue,223,TRUE
25,1660021519.18,1466,1008,750,5.582,-1.396,0.841,89.6,red,223,TRUE
26,1660021519.448,2099,1275,3350,4.228,-1.408,-0.48,92.1,blue,223,TRUE
27,1660021519.553,1577,1426,750,5.475,-1.355,0.807,94.0,red,223,TRUE
28,1660021519.747,2172,1581,3350,4.211,-1.38,-0.502,96.0,blue,223,TRUE
29,1660021519.844,1665,1743,750,5.371,-1.345,0.94,90.5,red,223,TRUE
30,1660021520.097,2214,1839,3350,4.27,-1.396,-0.451,91.7,blue,223,TRUE
31,1660021520.189,1718,1987,750,5.231,-1.361,1.089,91.3,red,223,TRUE
32,1660021520.52,2263,2144,3350,4.267,-1.425,-0.49,92.6,blue,223,TRUE
33,1660021520.625,1747,2208,750,5.063,-1.384,1.017,91.7,red,223,TRUE
34,1660021520.871,2317,2479,3350,4.261,-1.428,-0.493,89.4,blue,223,TRUE
35,1660021520.973,1838,2406,750,5.063,-1.384,1.078,93.2,red,223,TRUE
36,1660021521.218,2490,2749,3350,4.262,-1.433,-0.494,91.0,blue,223,TRUE
37,1660021521.309,2068,2669,750,5.067,-1.374,1.092,89.3,red,223,TRUE
38,1660021521.531,2719,3001,3350,4.264,-1.429,-0.49,92.8,blue,223,TRUE
39,1660021521.638,2278,2914,750,5.022,-1.37,1.094,90.9,red,223,TRUE
40,1660021521.943,2963,3269,3350,4.265,-1.427,-0.473,87.6,blue,223,TRUE
41,1660021522.032,2413,3153,750,5.006,-1.36,1.124,89.8,red,223,TRUE
42,1660021522.155,3124,-2808,882,3.636,-1.24,1.502,86.2,yellow,223,TRUE
43,1660021522.335,3136,3540,3350,4.322,-1.45,-0.067,88.5,blue,223,TRUE
44,1660021522.437,2557,3358,750,5.022,-1.364,1.091,93.3,red,223,TRUE
45,1660021522.543,3136,-2794,882,3.69,-1.235,1.61,92.2,yellow,223,TRUE
46,1660021522.742,3164,3761,3350,4.121,-1.428,-0.327,88.9,blue,223,TRUE
47,1660021522.831,2624,3508,750,5.034,-1.364,1.045,91.6,red,223,TRUE
48,1660021522.924,3157,-2786,882,3.774,-1.169,1.65,72.2,yellow,223,TRUE
49,1660021523.114,3153,3901,3350,4.043,-1.368,-0.4,92.6,blue,223,TRUE
50,1660021523.207,2587,3538,750,5.039,-1.365,1.023,90.1,red,223,TRUE
51,1660021523.297,3282,-2878,882,3.779,-1.145,1.68,74.0,yellow,223,TRUE
52,1660021523.611,3120,3933,3350,4.079,-1.392,-0.352,92.7,blue,223,TRUE
53,1660021523.704,2589,3572,750,5.013,-1.366,1.092,90.8,red,223,TRUE
54,1660021525.154,3104,3911,3350,4.094,-1.396,-0.16,88.3,blue,223,TRUE
55,1660021525.242,2582,3595,750,4.996,-1.383,1.102,89.3,red,223,TRUE
56,1660021526.632,3070,3918,3350,4.012,-1.331,-0.364,87.3,blue,223,TRUE
57,1660021526.72,2577,3619,750,4.958,-1.384,0.937,90.7,red,223,TRUE
58,1660021526.812,3282,-2878,882,3.666,-1.228,1.587,73.1,yellow,223,TRUE
59,1660021526.978,3045,3924,3350,4.05,-1.321,-0.329,89.9,blue,223,TRUE
60,1660021527.082,2569,3656,750,4.961,-1.389,0.87,92.9,red,223,TRUE
61,1660021527.174,3263,-2973,882,3.639,-1.223,1.48,74.6,yellow,223,TRUE
62,1660021527.352,3025,3911,3350,4.114,-1.348,-0.415,91.7,blue,223,TRUE
63,1660021527.457,2582,3698,750,4.955,-1.389,0.834,92.8,red,223,TRUE
64,1660021528.88,3025,3877,3350,4.103,-1.35,-0.293,86.5,blue,223,TRUE
65,1660021528.968,2585,3726,750,4.934,-1.394,0.868,90.3,red,223,TRUE
66,1660021529.061,3263,-2973,882,3.656,-1.239,1.717,86.1,yellow,223,TRUE
67,1660021529.241,3019,3872,3350,4.123,-1.352,-0.275,88.2,blue,223,TRUE
68,1660021529.33,2577,3687,750,4.923,-1.397,0.898,89.5,red,223,TRUE
69,1660021529.433,3225,-3053,882,3.694,-1.23,1.679,91.9,yellow,223,TRUE
70,1660021530.651,3013,3889,3350,4.087,-1.331,-0.259,90.2,blue,223,TRUE
71,1660021530.742,2558,3628,750,4.757,-1.396,1.029,89.0,red,223,TRUE
72,1660021530.838,3151,-3045,882,3.332,-1.344,-0.179,84.5,yellow,223,TRUE
73,1660021532.13,3021,3891,3350,4.103,-1.332,-0.217,88.9,blue,223,TRUE
74,1660021532.22,2554,3590,750,4.729,-1.404,0.894,89.0,red,223,TRUE
75,1660021532.315,3151,-3045,882,3.798,-1.072,1.72,69.8,yellow,223,TRUE
76,1660021532.626,3045,3925,3350,4.114,-1.338,-0.233,92.7,blue,223,TRUE
77,1660021532.718,2556,3568,750,4.747,-1.407,0.872,89.8,red,223,TRUE
78,1660021532.808,3102,-3055,882,3.818,-1.054,1.764,90.3,yellow,223,TRUE
